date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
2008-12-17,45,Everglades,FLAMINGO,1.28205128205128,5.85714285714286,11.6571428571429,30.1428571428571,17,2.42857142857143,432,61.7142857142857,234,234
2008-12-18,45,Everglades,FLAMINGO,1.28205128205128,6.8,12.16,38.6,28,2.8,682,68.2,234,234
2008-12-19,45,Everglades,FLAMINGO,1.28205128205128,4.61111111111111,13.8666666666667,29.1666666666667,55,3.05555555555556,922,51.2222222222222,234,234
2008-12-20,45,Everglades,FLAMINGO,1.28205128205128,4.58333333333333,13.7333333333333,33.875,72,3,1218,50.75,234,234
2008-12-21,45,Everglades,FLAMINGO,1.28205128205128,4.74074074074074,13.3333333333333,39.6296296296296,82,3.03703703703704,1492,55.2592592592593,234,234
2008-12-22,45,Everglades,FLAMINGO,1.28205128205128,4.57692307692308,13.5384615384615,45.4230769230769,73,2.80769230769231,1404,54,234,234
2008-12-23,45,Everglades,FLAMINGO,1.28205128205128,4.61290322580645,12.6451612903226,43.1290322580645,101,3.25806451612903,1680,54.1935483870968,234,234
2008-12-24,45,Everglades,FLAMINGO,1.70940170940171,4.5,13,60.1666666666667,125,3.47222222222222,1964,54.5555555555556,234,234
2008-12-25,45,Everglades,FLAMINGO,1.70940170940171,4.2,12.56,49.34,166,3.32,2452,49.04,234,234
2008-12-26,45,Everglades,FLAMINGO,1.70940170940171,3.57894736842105,13.5263157894737,36.4736842105263,264,3.47368421052632,3410,44.8684210526316,234,234
2008-12-27,45,Everglades,FLAMINGO,1.70940170940171,3.71028037383178,14.1308411214953,44.3831775700935,432,4.03738317757009,5506,51.4579439252336,234,234
2008-12-28,45,Everglades,FLAMINGO,1.70940170940171,3.70796460176991,14.0353982300885,45.2389380530974,441,3.90265486725664,5784,51.1858407079646,234,234
2008-12-29,45,Everglades,FLAMINGO,1.70940170940171,3.64814814814815,13.6481481481482,46.0833333333333,410,3.7962962962963,5338,49.4259259259259,234,234
2008-12-30,45,Everglades,FLAMINGO,1.70940170940171,3.61538461538462,13.4807692307692,46.4903846153846,392,3.76923076923077,5066,48.7115384615385,234,234
2008-12-31,45,Everglades,FLAMINGO,1.70940170940171,4.02352941176471,13.5764705882353,49.0235294117647,311,3.65882352941176,4566,53.7176470588235,234,234
2009-01-01,45,Everglades,FLAMINGO,1.70940170940171,3.97530864197531,14.1481481481482,44.4197530864198,307,3.79012345679012,4398,54.2962962962963,234,234
2009-01-02,45,Everglades,FLAMINGO,1.70940170940171,3.7710843373494,14.578313253012,40.8795180722892,320,3.85542168674699,4346,52.3614457831325,234,234
2009-01-03,45,Everglades,FLAMINGO,1.70940170940171,3.77142857142857,14.8,28.2142857142857,263,3.75714285714286,3642,52.0285714285714,234,234
2009-01-04,45,Everglades,FLAMINGO,1.70940170940171,4.02127659574468,14.8510638297872,28.2978723404255,195,4.14893617021277,2718,57.8297872340426,234,234
2009-01-05,45,Everglades,FLAMINGO,1.70940170940171,4.94444444444445,14.0555555555556,42.6111111111111,143,3.97222222222222,2360,65.5555555555556,234,234
2009-01-06,45,Everglades,FLAMINGO,1.70940170940171,5,13.1794871794872,44.4871794871795,170,4.35897435897436,2452,62.8717948717949,234,234
2009-01-07,45,Everglades,FLAMINGO,1.70940170940171,5.13513513513514,12.2162162162162,45.027027027027,154,4.16216216216216,2306,62.3243243243243,234,234
2009-01-08,45,Everglades,FLAMINGO,1.70940170940171,5.9375,11.875,43.875,109,3.40625,2288,71.5,234,234
2009-01-09,45,Everglades,FLAMINGO,1.70940170940171,4.86363636363636,13.4545454545455,51.5909090909091,188,4.27272727272727,2700,61.3636363636364,234,234
2009-01-10,45,Everglades,FLAMINGO,1.70940170940171,4.78260869565217,13.3913043478261,54.5869565217391,192,4.17391304347826,2626,57.0869565217391,234,234
2009-01-11,45,Everglades,FLAMINGO,1.70940170940171,5.40384615384615,11.7692307692308,54.9615384615385,172,3.30769230769231,3172,61,234,234
2009-01-12,45,Everglades,FLAMINGO,1.70940170940171,6.35714285714286,10.3809523809524,64.4047619047619,126,3,2818,67.0952380952381,234,234
2009-01-13,45,Everglades,FLAMINGO,1.70940170940171,6.81578947368421,10.6315789473684,69.2631578947368,115,3.02631578947368,2824,74.3157894736842,234,234
2009-01-14,45,Everglades,FLAMINGO,0.854700854700855,7.20588235294118,9.88235294117647,82.7352941176471,79,2.32352941176471,2446,71.9411764705882,234,234
2009-01-15,45,Everglades,FLAMINGO,1.28205128205128,6.86842105263158,10.3157894736842,76.7631578947368,96,2.52631578947368,2610,68.6842105263158,234,234
2009-01-16,45,Everglades,FLAMINGO,1.70940170940171,5.77049180327869,11.9016393442623,59.4262295081967,179,2.9344262295082,3692,60.5245901639344,234,234
2009-01-17,45,Everglades,FLAMINGO,1.70940170940171,4.64044943820225,13.8426966292135,42.3258426966292,316,3.55056179775281,4902,55.0786516853933,234,234
2009-01-18,45,Everglades,FLAMINGO,1.70940170940171,4.81318681318681,13.7362637362637,42.3956043956044,317,3.48351648351648,5104,56.0879120879121,234,234
2009-01-19,45,Everglades,FLAMINGO,1.70940170940171,5.02631578947368,13.3947368421053,42.4605263157895,266,3.5,4336,57.0526315789474,234,234
2009-01-20,45,Everglades,FLAMINGO,1.28205128205128,7.54761904761905,10.8571428571429,63.1904761904762,93,2.21428571428571,3240,77.1428571428571,234,234
2009-01-21,45,Everglades,FLAMINGO,1.28205128205128,7.94871794871795,10.0512820512821,66.6153846153846,86,2.20512820512821,3104,79.5897435897436,234,234
2009-01-22,45,Everglades,FLAMINGO,1.28205128205128,8.39393939393939,9.6969696969697,74.4848484848485,73,2.21212121212121,2678,81.1515151515152,234,234
2009-01-23,45,Everglades,FLAMINGO,1.70940170940171,6.71428571428571,11.5714285714286,68.952380952381,117,2.78571428571429,2968,70.6666666666667,234,234
2009-01-24,45,Everglades,FLAMINGO,1.70940170940171,6.40425531914894,11.7021276595745,69.468085106383,135,2.87234042553192,3200,68.0851063829787,234,234
2009-01-25,45,Everglades,FLAMINGO,1.70940170940171,5.98,11.48,57.08,144,2.88,3226,64.52,234,234
2009-01-26,45,Everglades,FLAMINGO,1.28205128205128,7.51282051282051,10.2564102564103,59.7948717948718,83,2.12820512820513,3066,78.6153846153846,234,234
2009-01-27,45,Everglades,FLAMINGO,1.28205128205128,7.39473684210526,10.7368421052632,53,80,2.10526315789474,3064,80.6315789473684,234,234
2009-01-28,45,Everglades,FLAMINGO,1.28205128205128,7.54545454545455,10.5454545454545,46.9545454545455,89,2.02272727272727,3610,82.0454545454546,234,234
2009-01-29,45,Everglades,FLAMINGO,1.28205128205128,7.74418604651163,10.4186046511628,53.0232558139535,84,1.95348837209302,3416,79.4418604651163,234,234
2009-01-30,45,Everglades,FLAMINGO,1.28205128205128,7.11111111111111,10.3703703703704,50.1111111111111,111,2.05555555555556,3980,73.7037037037037,234,234
2009-01-31,45,Everglades,FLAMINGO,1.70940170940171,6.5,11.1935483870968,46.8387096774194,152,2.45161290322581,4204,67.8064516129032,234,234
2009-02-01,45,Everglades,FLAMINGO,1.70940170940171,6.17142857142857,10.9428571428571,45.9142857142857,175,2.5,4448,63.5428571428572,234,234
2009-02-02,45,Everglades,FLAMINGO,1.28205128205128,6.57894736842105,10.3859649122807,52.7543859649123,119,2.08771929824561,3870,67.8947368421053,234,234
2009-02-03,45,Everglades,FLAMINGO,1.28205128205128,6.8,10.4615384615385,60.9076923076923,136,2.09230769230769,4638,71.3538461538462,234,234
2009-02-04,45,Everglades,FLAMINGO,1.28205128205128,6.93548387096774,10.3225806451613,64.9516129032258,133,2.14516129032258,4414,71.1935483870968,234,234
2009-02-05,45,Everglades,FLAMINGO,1.28205128205128,6.70491803278689,10.4918032786885,64.0491803278689,131,2.14754098360656,4208,68.983606557377,234,234
2009-02-06,45,Everglades,FLAMINGO,1.70940170940171,5.7948717948718,11.6068376068376,62.1794871794872,226,2.8974358974359,4826,61.8717948717949,234,234
2009-02-07,45,Everglades,FLAMINGO,1.70940170940171,5.68354430379747,12.3459915611814,56.2405063291139,255,3.22784810126582,4744,60.0506329113924,234,234
2009-02-08,45,Everglades,FLAMINGO,1.70940170940171,5.6,12.4916666666667,55.6875,248,3.1,4714,58.925,234,234
2009-02-09,45,Everglades,FLAMINGO,1.28205128205128,6.0625,10.7083333333333,51.328125,144,2.25,3708,57.9375,234,234
2009-02-10,45,Everglades,FLAMINGO,1.28205128205128,5.63793103448276,11.5862068965517,47.0172413793103,120,2.06896551724138,3298,56.8620689655172,234,234
2009-02-11,45,Everglades,FLAMINGO,1.28205128205128,5.21428571428571,12.1142857142857,45.8571428571429,149,2.12857142857143,3734,53.3428571428572,234,234
2009-02-12,45,Everglades,FLAMINGO,1.28205128205128,4.74285714285714,11.7714285714286,38.9428571428571,157,2.24285714285714,3452,49.3142857142857,234,234
2009-02-13,45,Everglades,FLAMINGO,1.70940170940171,4.30232558139535,11.2325581395349,36.3953488372093,223,2.59302325581395,3866,44.953488372093,234,234
2009-02-14,45,Everglades,FLAMINGO,1.70940170940171,3.54128440366973,11.7247706422018,34.394495412844,345,3.1651376146789,4208,38.605504587156,234,234
2009-02-15,45,Everglades,FLAMINGO,1.70940170940171,3.75213675213675,11.965811965812,32.9401709401709,353,3.01709401709402,4964,42.4273504273504,234,234
2009-02-16,45,Everglades,FLAMINGO,1.70940170940171,4.2,11.5238095238095,38.1142857142857,293,2.79047619047619,4880,46.4761904761905,234,234
2009-02-17,45,Everglades,FLAMINGO,1.28205128205128,4.98611111111111,11.1388888888889,44.3055555555556,173,2.40277777777778,3868,53.7222222222222,234,234
2009-02-18,45,Everglades,FLAMINGO,1.28205128205128,4.859375,11.40625,44.484375,167,2.609375,3460,54.0625,234,234
2009-02-19,45,Everglades,FLAMINGO,1.28205128205128,4.82539682539683,10.952380952381,42.0952380952381,154,2.44444444444444,3378,53.6190476190476,234,234
2009-02-20,45,Everglades,FLAMINGO,1.70940170940171,4.23684210526316,11.6842105263158,42.4342105263158,202,2.65789473684211,3668,48.2631578947369,234,234
2009-02-21,45,Everglades,FLAMINGO,1.70940170940171,3.70886075949367,12.8354430379747,30.4683544303798,224,2.83544303797468,3568,45.1645569620253,234,234
2009-02-22,45,Everglades,FLAMINGO,1.70940170940171,3.94666666666667,12.56,29.3466666666667,208,2.77333333333333,3374,44.9866666666667,234,234
2009-02-23,45,Everglades,FLAMINGO,1.70940170940171,4.91071428571429,12.3571428571429,45.8928571428571,184,3.28571428571429,3128,55.8571428571429,234,234
2009-02-24,45,Everglades,FLAMINGO,1.70940170940171,5.3953488372093,11.953488372093,46.4651162790698,146,3.3953488372093,2612,60.7441860465116,234,234
2009-02-25,45,Everglades,FLAMINGO,1.70940170940171,5.38636363636364,11.8636363636364,53.2272727272727,145,3.29545454545455,2678,60.8636363636364,234,234
2009-02-26,45,Everglades,FLAMINGO,1.70940170940171,5.10638297872341,11.7872340425532,50.9574468085106,153,3.25531914893617,2724,57.9574468085106,234,234
2009-02-27,45,Everglades,FLAMINGO,1.70940170940171,4.25,12.4333333333333,44.4333333333333,199,3.31666666666667,3048,50.8,234,234
2009-02-28,45,Everglades,FLAMINGO,1.70940170940171,3.53086419753086,12.1234567901235,25.0987654320988,268,3.30864197530864,3224,39.8024691358025,234,234
2009-03-01,45,Everglades,FLAMINGO,1.70940170940171,3.54117647058824,12.2117647058824,26.6352941176471,273,3.21176470588235,3370,39.6470588235294,234,234
2009-03-02,45,Everglades,FLAMINGO,1.28205128205128,4.2,11.04,35.08,123,2.46,2198,43.96,234,234
2009-03-03,45,Everglades,FLAMINGO,1.70940170940171,4.675,10.6,65.6,92,2.3,1888,47.2,234,234
2009-03-04,45,Everglades,FLAMINGO,1.28205128205128,4.64102564102564,10.8205128205128,70.5128205128205,92,2.35897435897436,1898,48.6666666666667,234,234
2009-03-05,45,Everglades,FLAMINGO,1.70940170940171,5.16216216216216,10.3243243243243,74.7567567567568,97,2.62162162162162,1946,52.5945945945946,234,234
2009-03-06,45,Everglades,FLAMINGO,1.70940170940171,4.55555555555556,12.8,52.9555555555556,174,3.86666666666667,2386,53.0222222222222,234,234
2009-03-07,45,Everglades,FLAMINGO,1.70940170940171,4.23728813559322,13.9661016949153,30.3389830508475,219,3.71186440677966,3170,53.728813559322,234,234
2009-03-08,45,Everglades,FLAMINGO,1.70940170940171,4.29230769230769,14.1538461538462,32.7230769230769,228,3.50769230769231,3744,57.6,234,234
2009-03-09,45,Everglades,FLAMINGO,1.70940170940171,4.89655172413793,13.9655172413793,37.8965517241379,200,3.44827586206897,3748,64.6206896551724,234,234
2009-03-10,45,Everglades,FLAMINGO,1.70940170940171,4.75438596491228,13.9298245614035,39.859649122807,191,3.35087719298246,3628,63.6491228070176,234,234
2009-03-11,45,Everglades,FLAMINGO,1.70940170940171,5.16363636363636,13.7090909090909,38.6909090909091,181,3.29090909090909,3654,66.4363636363636,234,234
2009-03-12,45,Everglades,FLAMINGO,1.70940170940171,4.96296296296296,13.3703703703704,31.5555555555556,177,3.27777777777778,3510,65,234,234
2009-03-13,45,Everglades,FLAMINGO,1.70940170940171,4.36507936507936,12.6666666666667,21.5714285714286,217,3.44444444444444,3434,54.5079365079365,234,234
2009-03-14,45,Everglades,FLAMINGO,1.70940170940171,3.78481012658228,12.5822784810127,22.8354430379747,334,4.22784810126582,3690,46.7088607594937,234,234
2009-03-15,45,Everglades,FLAMINGO,1.70940170940171,3.93589743589744,12.3076923076923,26.7564102564103,331,4.24358974358974,3682,47.2051282051282,234,234
2009-03-16,45,Everglades,FLAMINGO,1.70940170940171,4.52941176470588,12.5098039215686,25.2352941176471,165,3.23529411764706,2624,51.4509803921569,234,234
2009-03-17,45,Everglades,FLAMINGO,1.28205128205128,4.95744680851064,12.0851063829787,28.8723404255319,130,2.76595744680851,2636,56.0851063829787,234,234
2009-03-18,45,Everglades,FLAMINGO,1.28205128205128,5.02083333333333,11.3333333333333,36.2916666666667,127,2.64583333333333,2646,55.125,234,234
2009-03-19,45,Everglades,FLAMINGO,1.70940170940171,5.1,11.15,32.575,100,2.5,2200,55,234,234
2009-03-20,45,Everglades,FLAMINGO,1.70940170940171,4.51063829787234,12.0425531914894,30.1276595744681,125,2.65957446808511,2334,49.6595744680851,234,234
2009-03-21,45,Everglades,FLAMINGO,1.70940170940171,4.43181818181818,12.6818181818182,25.5454545454545,133,3.02272727272727,2170,49.3181818181818,234,234
2009-03-22,45,Everglades,FLAMINGO,1.70940170940171,4.69565217391304,13.4347826086957,33.3913043478261,166,3.60869565217391,2740,59.5652173913044,234,234
2009-03-23,45,Everglades,FLAMINGO,1.70940170940171,4.87096774193548,15.0322580645161,40.1290322580645,121,3.90322580645161,2190,70.6451612903226,234,234
2009-03-24,45,Everglades,FLAMINGO,1.70940170940171,4.48148148148148,15.4814814814815,41.7407407407407,97,3.59259259259259,1784,66.0740740740741,234,234
2009-03-25,45,Everglades,FLAMINGO,1.70940170940171,4.26666666666667,14.4666666666667,41.3333333333333,118,3.93333333333333,1860,62,234,234
2009-03-26,45,Everglades,FLAMINGO,1.70940170940171,3.41666666666667,14.2777777777778,35.8333333333333,160,4.44444444444444,1960,54.4444444444445,234,234
2009-03-27,45,Everglades,FLAMINGO,1.70940170940171,2.94339622641509,14.5283018867925,28.6037735849057,242,4.56603773584906,2486,46.9056603773585,234,234
2009-03-28,45,Everglades,FLAMINGO,1.70940170940171,2.63793103448276,15.3103448275862,33.551724137931,261,4.5,2458,42.3793103448276,234,234
2009-03-29,45,Everglades,FLAMINGO,1.70940170940171,2.5,14.5652173913043,28.804347826087,166,3.60869565217391,1588,34.5217391304348,234,234
2009-03-30,45,Everglades,FLAMINGO,1.28205128205128,3.1,13.6,22.65,57,2.85,788,39.4,234,234
2009-03-31,45,Everglades,FLAMINGO,1.28205128205128,3.29411764705882,12.7058823529412,23.4117647058824,43,2.52941176470588,676,39.7647058823529,234,234
2009-04-01,45,Everglades,FLAMINGO,1.28205128205128,3.06666666666667,13.8666666666667,19.2666666666667,40,2.66666666666667,618,41.2,234,234
2009-04-02,45,Everglades,FLAMINGO,0.854700854700855,3.53846153846154,12.3076923076923,21.6923076923077,35,2.69230769230769,522,40.1538461538462,234,234
2009-04-03,45,Everglades,FLAMINGO,1.28205128205128,2.64705882352941,13.1764705882353,39.5294117647059,57,3.35294117647059,570,33.5294117647059,234,234
2009-04-04,45,Everglades,FLAMINGO,1.70940170940171,2.61904761904762,15.4285714285714,44.1904761904762,97,4.61904761904762,766,36.4761904761905,234,234
2009-04-05,45,Everglades,FLAMINGO,1.70940170940171,2.56521739130435,14.7826086956522,51.0434782608696,91,3.95652173913043,774,33.6521739130435,234,234
2009-04-06,45,Everglades,FLAMINGO,1.28205128205128,2.6,13.44,46.88,85,3.4,818,32.72,234,234
2009-04-07,45,Everglades,FLAMINGO,1.28205128205128,2.58620689655172,12.9655172413793,33.3103448275862,101,3.48275862068966,940,32.4137931034483,234,234
2009-04-08,45,Everglades,FLAMINGO,1.70940170940171,2.67857142857143,14.2142857142857,35.4285714285714,107,3.82142857142857,1004,35.8571428571429,234,234
2009-04-09,45,Everglades,FLAMINGO,1.70940170940171,2.6551724137931,13.448275862069,38,107,3.68965517241379,1008,34.7586206896552,234,234
2009-04-10,45,Everglades,FLAMINGO,1.70940170940171,2.93103448275862,13.7241379310345,35.7931034482759,118,4.06896551724138,1058,36.4827586206897,234,234
2009-04-11,45,Everglades,FLAMINGO,1.70940170940171,2.54545454545455,13.6969696969697,33.6363636363636,136,4.12121212121212,1104,33.4545454545455,234,234
2009-04-12,45,Everglades,FLAMINGO,1.70940170940171,2.42424242424242,13.030303030303,35.9393939393939,128,3.87878787878788,982,29.7575757575758,234,234
2009-04-13,45,Everglades,FLAMINGO,1.70940170940171,2.77272727272727,13.7272727272727,35,85,3.86363636363636,738,33.5454545454546,234,234
2009-04-14,45,Everglades,FLAMINGO,1.70940170940171,2.66666666666667,13.2,51.8666666666667,55,3.66666666666667,480,32,234,234
2009-04-15,45,Everglades,FLAMINGO,1.28205128205128,2.90909090909091,13.0909090909091,63.1818181818182,38,3.45454545454545,340,30.9090909090909,234,234
2009-04-16,45,Everglades,FLAMINGO,1.28205128205128,2.9,12.8,62.4,33,3.3,292,29.2,234,234
2009-04-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-04-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-05-31,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-06-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-07-31,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2009-08-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
