id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
7,Shenandoah,BIG MEADOWS,2007-09-20,0.221719457013575,4.84615384615385,14.1057692307692,33.5,147,2.82692307692308,3680,70.7692307692308,221,221
7,Shenandoah,BIG MEADOWS,2007-05-04,0.00452488687782806,2,17,4,2,2,44,44,221,221
7,Shenandoah,BIG MEADOWS,2007-05-05,0.00452488687782806,2,17,4,2,2,44,44,221,221
7,Shenandoah,BIG MEADOWS,2007-05-06,0.00452488687782806,2,17,4,2,2,44,44,221,221
7,Shenandoah,BIG MEADOWS,2007-09-27,0.18552036199095,3.68888888888889,15.3333333333333,31.9333333333333,136,3.02222222222222,2500,55.5555555555556,221,221
7,Shenandoah,BIG MEADOWS,2007-09-25,0.14027149321267,4.16129032258065,15.1612903225806,27.0967741935484,71,2.29032258064516,1850,59.6774193548387,221,221
7,Shenandoah,BIG MEADOWS,2007-09-26,0.126696832579186,4.13333333333333,15.3333333333333,27.2333333333333,73,2.43333333333333,1830,61,221,221
7,Shenandoah,BIG MEADOWS,2008-07-11,0.65158371040724,2.97604790419162,17.8443113772455,46.6946107784431,626,3.74850299401198,9075,54.3413173652695,221,221
7,Shenandoah,BIG MEADOWS,2008-07-12,0.764705882352941,2.5067264573991,18.1390134529148,45.1973094170404,891,3.99551569506727,10300,46.1883408071749,221,221
7,Shenandoah,BIG MEADOWS,2008-07-13,0.764705882352941,2.73423423423423,17.5585585585586,48.5540540540541,879,3.95945945945946,10225,46.0585585585586,221,221
7,Shenandoah,BIG MEADOWS,2008-07-14,0.3710407239819,4.11702127659575,15.7234042553192,55.0638297872341,353,3.75531914893617,5850,62.2340425531915,221,221
7,Shenandoah,BIG MEADOWS,2008-07-15,0.34841628959276,4.37931034482759,15.0344827586207,45.9885057471264,312,3.58620689655172,5530,63.5632183908046,221,221
7,Shenandoah,BIG MEADOWS,2008-08-24,0.764705882352941,2.47663551401869,17.6702269692924,42.3457943925234,851,3.97663551401869,9230,43.1308411214953,221,221
7,Shenandoah,BIG MEADOWS,2008-08-25,0.330316742081448,3.5974025974026,16.7068645640074,47.6753246753247,291,3.77922077922078,4365,56.6883116883117,221,221
7,Shenandoah,BIG MEADOWS,2008-08-26,0.230769230769231,4.03636363636364,14.9350649350649,52.5818181818182,174,3.16363636363636,3320,60.3636363636364,221,221
7,Shenandoah,BIG MEADOWS,2008-08-27,0.208144796380091,4.16666666666667,15.2380952380952,51.7916666666667,148,3.08333333333333,3090,64.375,221,221
