id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites,month
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2008-05-30,0.807917479788124,3.33697989984137,16.6253777480992,53.4229398229179,11558,2.95493445157666,14241,915.72786913644,220,211,2008-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2008-06-01,0.984992101105846,3.41406150270714,16.4238133186853,67.4588709926936,32828,3.51013110028767,14334.5,1639.01878646318,220,211,2008-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2008-10-25,0.881210824033023,3.62750204414899,15.2028859052244,63.6600840297618,24229,2.90885668245902,16868,1649.16724831574,220,211,2008-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2008-07-25,0.973551444733222,3.91862642719669,16.3609557372952,66.1982130611771,32432,3.57260735915244,18876,1935.8735546508,220,211,2008-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2008-09-01,0.625276461295419,3.66412414129852,16.3564661309944,41.6587326872511,13404,2.62299398241408,14620.5,1703.86634779198,220,211,2008-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2008-11-01,0.248025276461295,4.19074074074074,16.0367185969038,71.0203703703704,555,3.08456790123457,8083.5,198.714814814815,220,211,2008-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-08-13,0.799266167252714,3.66548134538028,16.9466744886749,47.1396841067011,24442,3.30677439760517,15412,1858.46739518052,220,211,2009-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-09-13,0.727488151658768,3.84370213659453,15.1711114684718,51.7606101170121,18203,2.94636871737503,12899.5,1662.98813027105,220,211,2009-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-10-23,0.919737043265555,3.83977365779473,14.4202489991879,66.5210596949812,25169,2.80077956096077,18723.5,1657.03095828461,220,211,2009-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-06-09,0.982780410742495,3.50626131903488,16.2626200093935,82.8220261659412,35703,3.67219967307264,16136.5,1671.58410448826,220,211,2009-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-05-29,0.823064770932069,3.13016292100679,16.362129538408,53.2636521527663,13025,2.96651717637967,14199,885.183629748548,220,211,2009-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-07-26,1.00504510013759,3.88718891577182,16.2478192804006,67.878394124301,36036,3.7048455656996,22299.5,1899.84981894991,220,211,2009-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2009-11-01,0.386255924170616,3,12.3342391304348,80.4673913043479,484,3.30434782608696,7946.5,73.1875,220,211,2009-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-08-07,0.661366763491821,3.9472282367378,16.3167354961045,55.66727337524,19449,3.1906707140677,15716,1823.17400104185,220,211,2010-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-07-28,0.937929980125363,4.43342238977256,15.902024635609,74.71637423015,32275,3.61960944814017,17988.5,2066.54570188347,220,211,2010-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-06-15,0.936334913112164,3.56145690427173,16.123612355161,89.3709304011887,32910,3.61312667683817,16167,1649.03642528422,220,211,2010-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-05-30,0.639584743850147,3.2850508521782,12.68262668529,58.9203102388688,10971,2.67150124912578,15557.5,878.470961579918,220,211,2010-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-10-08,0.931356061764256,3.89522148523013,15.1002585638908,68.1871450561097,25087,2.85259337793439,15168.5,1704.20851575602,220,211,2010-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-09-05,0.745023696682464,3.98133652648804,15.5620099600678,55.1720047631055,17572,2.77957452478565,15804.5,1723.67791370994,220,211,2010-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-11-01,0.436018957345972,3.4949494949495,14.9343434343434,67.5555555555556,243,2.45454545454545,4684,47.3131313131313,220,211,2010-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-04-02,0.00592417061611375,3.125,0,44.125,13,2.625,0,0,220,211,2010-04-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2010-03-28,0.004739336492891,5,0,41,8,2,0,0,220,211,2010-03-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-08-17,0.705855373796056,3.99898825462189,16.8962508811761,56.0557951434024,20124,3.18416685599741,11295.5,1934.62011143282,220,211,2011-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-09-01,0.722906793048973,3.97812027673531,15.6341670937568,56.4660088148285,16441,2.68231311648201,9329.5,1686.69372513257,220,211,2011-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-10-16,0.922030270600825,4.18856350325188,14.6630066394538,71.3061386560222,24574,2.84140340149768,21266.5,1784.75964535629,220,211,2011-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-06-05,0.978041074249603,3.6696019948814,16.1136983352747,100.78171276589,36146,3.78265763608867,19201,1673.08462495449,220,211,2011-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-05-27,0.732366880401449,3.74417972364128,15.7979801076465,67.2244160991276,10783,2.94737968267967,14520,933.263575434632,220,211,2011-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-07-09,0.95734597156398,4.27800555197244,15.9212484962671,75.4462352499586,34185,3.74612206787626,20097,1983.40298093563,220,211,2011-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2011-11-01,0.05416384563304,6.55892857142857,8.251875,12.5928571428571,218,1.78928571428571,3802.5,351.53125,220,211,2011-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-08-19,0.765632166335423,4.16190410925025,16.2000166549195,63.3870169419355,22439,3.25131866454193,12597.5,1943.89048286832,220,211,2012-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-06-06,0.99431279620853,3.60692369979038,15.5803499012006,103.299545710905,39180,3.82668643497049,17479,1608.19933609685,220,211,2012-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-05-31,0.83189294675216,3.69469646074382,16.2259507263936,66.7044300668848,13151,3.15764185445599,12936.5,948.359258541829,220,211,2012-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-07-20,0.952453753248738,4.70005683073436,15.1788760758798,81.9291279801242,34820,3.82712457946667,20824.5,2062.77437236762,220,211,2012-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-10-22,0.887173215104723,4.40046254141987,14.3364306622277,78.5474172510676,24584,2.86049854223751,17355.5,1781.2624188158,220,211,2012-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-09-20,0.735071090047393,4.20286397134843,15.2877368271073,59.16171933666,17700,2.78203862462045,9810.5,1715.05860409039,220,211,2012-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2012-11-01,0.33175355450237,4.44444444444444,12.8148148148148,87.6666666666667,197,2.4320987654321,4503,55.5925925925926,220,211,2012-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-06-29,1.00110584518167,4.09643303826716,15.8435364100035,105.177150170311,37500,3.75278566779394,20054,1830.10540706836,220,211,2013-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-07-01,0.950772053202874,4.4933007639711,15.7460623287123,76.2867368057044,32399,3.5984017339024,18188.49,2062.19408492786,220,211,2013-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-05-15,0.845832171731251,3.8914255419523,15.1108455942624,80.0481464832223,13892,3.11882029886597,4926.5,901.718858733176,220,211,2013-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-08-04,0.793762421648066,4.36340704826964,16.1364048833423,63.3458224375749,22860,3.16433867620812,20006,1936.67759682583,220,211,2013-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-10-17,0.821892676960709,4.6703828547242,7.28033998592046,92.2063795404802,21011,2.84699031638594,9656.46,981.23318590132,220,211,2013-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-09-15,0.731911532385466,3.97474463530604,15.6646710121009,54.3982433248783,17111,2.7159865977159,14286,1663.9371441527,220,211,2013-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2013-11-01,0.388625592417062,3.86666666666667,13.0277777777778,61.1333333333333,241,2.67777777777778,4658,51.7555555555556,220,211,2013-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-08-08,0.804311267390307,4.23026168362914,15.5575509667279,64.3099140561244,23947,3.11029852429246,16785,1778.00579433958,220,211,2014-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-07-25,0.959486317076898,4.35410210300295,16.3057879616685,78.5222503556034,31553,3.53943220629814,21910.5,2101.70972129384,220,211,2014-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-09-05,0.748499210110584,4.24409060218067,15.2912184602549,58.883499657037,16402,2.5242015581995,11709.5,1747.83386542491,220,211,2014-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-05-27,0.884025648173961,4.05843031843745,15.1777929782322,76.2931635963854,13824,3.05716375133524,13342.5,931.866120376607,220,211,2014-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-10-03,0.927075370738419,4.24534633530258,13.8617357646978,77.0020349105974,25216,2.72257865750104,13086.99,1659.85731674356,220,211,2014-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-06-23,1.00947867298578,4.06157363728824,15.7282186097551,104.522346166708,36790,3.65320926898477,19336.5,1760.87328144978,220,211,2014-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-11-01,0.559241706161138,3.39310344827586,11.0413793103448,83.6413793103448,394,2.71724137931035,5819.5,40.1344827586207,220,211,2014-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2014-03-22,0.004739336492891,8,0,19,9,1,0,0,220,211,2014-03-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-10-30,0.931203179941905,4.24600038055155,13.197397284935,79.4019500340466,26377,2.74259071003974,12161.5,1645.59356364347,220,211,2015-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-11-01,0.81042654028436,3.06730769230769,14.0232371794872,57.6009615384615,577,2.77403846153846,8108.5,38.9831730769231,220,211,2015-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-09-21,0.76998420221169,4.28500819902266,14.6121118320612,66.8077935366872,19076,2.74063516423596,11698,1669.17859851965,220,211,2015-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-07-27,0.984406054120165,4.31201460102825,15.7932309101478,80.5285590228973,33543,3.47213570959609,19702.5,2032.54252900296,220,211,2015-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-08-07,0.779697293991744,4.14520431697967,15.8081885424538,58.496041859504,22455,3.02008504821571,18851.5,1775.45317915988,220,211,2015-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-06-14,0.993522906793049,3.99837382999243,15.1580723626958,105.645295977424,38507,3.68688738504992,24170.5,1688.32831927702,220,211,2015-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2015-05-15,0.928631168107053,3.72833741745712,14.7286649519033,82.1171128851793,15887,3.07408788251444,10686,875.270480318684,220,211,2015-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-05-15,0.959297463061054,3.79145498375401,14.3697161615308,80.583506759909,17343,3.06883787227243,8911,833.479162818801,220,211,2016-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-06-01,0.995734597156398,4.15819644042838,15.1699618603545,110.26128724042,40240,3.78904656781165,18462,1753.5395314997,220,211,2016-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-07-01,0.978290781226112,4.41851055591307,15.4567041631233,85.9311461910991,35438,3.57947958696366,22817.5,2003.15802672616,220,211,2016-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-10-17,0.982418590429598,4.06999700723331,14.3413717768731,81.8140228145676,29010,2.81498449735874,18777.5,1640.62553474383,220,211,2016-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-09-06,0.824644549763033,4.0120087610875,15.2419664741022,65.9130617823788,20417,2.73659867294281,11154,1649.43237166917,220,211,2016-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-08-01,0.775263721143556,4.08684466106327,15.8564053446078,64.9696788959037,21991,3.06382024572768,16060.5,1780.343201724,220,211,2016-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2016-11-01,0.450236966824645,2.70642201834862,12.5321100917431,55.5045871559633,254,2.3302752293578,3536,32.4403669724771,220,211,2016-11-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-05-24,0.965430722051854,4.01700453357956,14.3228048059892,85.3725404497039,18899,3.2729635997411,15205,842.3926400113,220,211,2017-05-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-06-01,0.988151658767773,4.33209986910333,14.5380834158713,108.595685044295,39876,3.82902705617496,21553.5,1773.06106463602,220,211,2017-06-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-10-09,0.888549151505886,4.90719232086678,12.2929136054225,111.534252237638,23264,2.91802695306868,15928.5,1771.08638604464,220,211,2017-10-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-08-21,0.861183305304999,4.08575023292384,14.9629023189646,76.2813536259512,26524,3.15039829001355,17798,1719.74619915868,220,211,2017-08-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-07-09,0.987769454211894,4.42956150993345,15.702265259674,86.5862671118721,34980,3.56264517471189,20624,2018.36906065583,220,211,2017-07-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-09-18,0.804739336492891,3.97625169036783,12.7714181704987,67.4306701790902,19861,2.64599233442639,10434.5,1336.58521393791,220,211,2017-09-01
42,Great Smoky Mountains,ELKMONT CAMPGROUND,2017-11-01,0.308056872037915,4.3013698630137,10.6438356164384,128.41095890411,170,2.32876712328767,3089.5,42.3219178082192,220,211,2017-11-01
