id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites,month
106,Yosemite,UPPER PINES,2012-09-26,0.966099290780142,3.05153297926453,13.2702271549482,90.4980397025372,53849,3.88331689703738,15650,1197.55425347718,238,235,2012-09-01
106,Yosemite,UPPER PINES,2012-08-02,0.990391214824983,3.32050375050479,14.9566076769939,103.147406037689,60269,4.67573518777452,22770,1589.83942324326,238,235,2012-08-01
106,Yosemite,UPPER PINES,2012-07-12,0.995195607412492,3.78851575924993,15.868815681513,112.173864327952,60231,5.12130712612396,22860,1941.64399634574,238,235,2012-07-01
106,Yosemite,UPPER PINES,2012-10-08,0.925326012354153,3.381367941517,13.1160444009852,71.9631026040063,43024,3.43289843169212,20280,1303.02882142091,238,235,2012-10-01
106,Yosemite,UPPER PINES,2012-05-13,0.992724776938916,3.15859386902254,14.6484575187534,98.8078917224244,51208,4.04666283971665,19030,1434.25796812336,238,235,2012-05-01
106,Yosemite,UPPER PINES,2012-04-07,0.960851063829787,3.22933901931424,13.2520387404641,75.3419636927638,46070,3.83279829979618,19780,1313.64872866661,238,235,2012-04-01
106,Yosemite,UPPER PINES,2012-03-23,0.683354192740926,3.19129117652083,11.4719167366317,45.4374974103066,15284,3.71814835315133,9210,626.560729556919,238,235,2012-03-01
106,Yosemite,UPPER PINES,2012-06-23,0.989219858156028,3.4614981927779,14.9575765351334,104.459213084468,57410,4.71854369944035,20100,1642.2594081818,238,235,2012-06-01
106,Yosemite,UPPER PINES,2012-11-02,0.676155539251651,3.31528219258478,14.5462142877128,44.2223251003378,20934,2.79332229599293,11950,1319.7180141185,238,235,2012-11-01
106,Yosemite,UPPER PINES,2013-04-21,0.979574468085107,3.28324947857028,14.4354443889707,65.8831083169508,43255,3.67144235826754,21460,1380.5531111334,238,235,2013-04-01
106,Yosemite,UPPER PINES,2013-03-23,0.832151300236407,2.89623530760836,15.305009638097,46.3101466893539,21242,3.46772135556222,15010,755.09953453215,238,235,2013-03-01
106,Yosemite,UPPER PINES,2013-05-05,0.997529169526425,3.0121980258516,14.32476707804,98.6723120707663,51472,3.94543482691522,20375,1342.85680689174,238,235,2013-05-01
106,Yosemite,UPPER PINES,2013-08-25,0.997117364447495,3.0607490932062,14.5787952316048,100.136927433307,61307,4.52872453874215,21090,1442.61589300874,238,235,2013-08-01
106,Yosemite,UPPER PINES,2013-09-13,0.972624113475178,3.03774031775088,13.4475386409128,90.3687472831816,50635,3.72325536819137,19050,1244.02913564624,238,235,2013-09-01
106,Yosemite,UPPER PINES,2013-06-06,0.995886524822695,3.39622725434105,15.2469779361391,105.377426304593,57430,4.74964564021953,19800,1650.5680765098,238,235,2013-06-01
106,Yosemite,UPPER PINES,2013-10-01,0.943033630748113,3.58715278431461,8.92108489531698,79.5669253818782,38908,3.56890740189622,14959.73,893.942432318023,238,235,2013-10-01
106,Yosemite,UPPER PINES,2013-11-01,0.735744680851064,3.03796280009439,13.7947793910472,42.0776854936662,24317,3.0337813728698,13170,1168.10405320385,238,235,2013-11-01
106,Yosemite,UPPER PINES,2013-07-04,0.998764584763213,3.6794768175889,15.3547852334444,107.094206124973,61193,4.97068530132902,23030,1817.3752757582,238,235,2013-07-01
106,Yosemite,UPPER PINES,2013-12-01,0.394326241134752,2.82740756511248,16.0543964232489,36.8222801788376,1245,2.40710382513661,12480,139.699808388333,238,235,2013-12-01
106,Yosemite,UPPER PINES,2014-10-12,0.998764584763213,3.20130900099752,14.7340989173387,75.397610088742,44794,3.54355810816185,21490,1435.20530015932,238,235,2014-10-01
106,Yosemite,UPPER PINES,2014-08-07,0.996842827728209,3.04274460443949,14.6295309378257,101.282785909937,61514,4.55455177925667,21335,1413.31897739032,238,235,2014-08-01
106,Yosemite,UPPER PINES,2014-04-18,1.00085106382979,3.12141914714642,13.6932920894516,75.2172773324134,48801,3.83493293433947,20100,1279.76383903624,238,235,2014-04-01
106,Yosemite,UPPER PINES,2014-07-08,0.996431022649279,3.67192145677038,15.1177385403678,107.602957371527,61066,4.91592413294732,21320,1779.10249858947,238,235,2014-07-01
106,Yosemite,UPPER PINES,2014-11-08,0.857163120567376,2.89765476453622,14.7786025425267,45.8814704334828,30275,3.10561931086008,14350,1222.67539289419,238,235,2014-11-01
106,Yosemite,UPPER PINES,2014-09-24,0.965390070921986,2.97119350495483,14.096494514439,92.0616005134985,49500,3.76183683264176,16380,1230.39923413615,238,235,2014-09-01
106,Yosemite,UPPER PINES,2014-03-19,0.691252955082743,3.87790130919569,10.2420288310216,33.0379665919032,18799,2.88761631867392,5510,502.159940782562,238,235,2014-03-01
106,Yosemite,UPPER PINES,2014-06-07,0.994326241134752,3.58856681862654,15.1033236350288,104.469612140415,56989,4.70191281800177,19000,1665.75956961899,238,235,2014-06-01
106,Yosemite,UPPER PINES,2014-05-10,0.998490048043926,3.08702686757255,14.7058529694634,102.351879178676,52266,4.06748830416747,15930,1403.67819073078,238,235,2014-05-01
106,Yosemite,UPPER PINES,2014-12-01,0.0276595744680851,3.03855721393035,19.4900497512438,5.62810945273632,249,1.20522388059702,2460,716.716417910448,238,235,2014-12-01
106,Yosemite,UPPER PINES,2015-10-23,0.991352093342485,3.10194094543117,18.5242234422956,76.9063580861599,46690,3.56661070646789,24580,1660.65354182486,238,235,2015-10-01
106,Yosemite,UPPER PINES,2015-09-27,0.964113475177306,2.97509761263941,18.6691529646179,96.942805537001,48899,3.84332906039421,21500,1637.67025149892,238,235,2015-09-01
106,Yosemite,UPPER PINES,2015-08-05,0.996705559368566,3.04179294824915,19.1332863004375,103.168390483015,59996,4.43368277180327,27301,1818.66603872477,238,235,2015-08-01
106,Yosemite,UPPER PINES,2015-11-06,0.767801418439716,3.01025512382582,17.8585441955354,53.7382900111475,28990,3.21227544489729,17816,1525.20322588743,238,235,2015-11-01
106,Yosemite,UPPER PINES,2015-07-26,0.99643102264928,3.34112215544996,19.5263372612618,104.308235652632,61884,4.77921685396947,30909,2102.66987841874,238,235,2015-07-01
106,Yosemite,UPPER PINES,2015-04-07,1.00255319148936,3.21961384927777,14.9388649201263,84.9951000708388,52984,3.88309027818125,21195,1368.59995749112,238,235,2015-04-01
106,Yosemite,UPPER PINES,2015-03-29,1.00330969267139,3.11508874929148,15.8327730170661,77.3506663819229,15061,4.08712244875003,21471,421.03971801414,238,235,2015-03-01
106,Yosemite,UPPER PINES,2015-06-13,0.994751773049646,3.50563688187886,17.4340029704841,105.516810849989,56757,4.63030518615408,20465,1870.67775276538,238,235,2015-06-01
106,Yosemite,UPPER PINES,2015-05-01,0.998764584763214,2.97328427906829,15.1872644189141,98.0828266329523,54451,3.98666087771942,22059,1385.9545343118,238,235,2015-05-01
106,Yosemite,UPPER PINES,2016-03-05,0.739190116678106,2.88668859350776,16.9047126206773,52.8305373894721,36580,3.44321913258037,7293,1454.45813911933,238,235,2016-03-01
106,Yosemite,UPPER PINES,2015-01-04,0.00425531914893617,5,20,0,6,1,100,600,238,235,2015-01-01
106,Yosemite,UPPER PINES,2016-04-06,0.99290780141844,3.12049917321468,17.1275657134871,81.0991948893319,49558,3.7386235224564,24062,1547.21580146331,238,235,2016-04-01
106,Yosemite,UPPER PINES,2016-02-14,0.579171332586786,2.67568961106708,19.1954464098363,15.5190400950268,9447,2.57173573559011,13612,935.583077626633,238,235,2016-02-01
106,Yosemite,UPPER PINES,2016-05-08,0.992862045298559,2.86490449912767,17.9807176732547,99.4234898045582,54682,3.97112917393824,25909,1646.65040735586,238,235,2016-05-01
106,Yosemite,UPPER PINES,2015-12-01,0.025531914893617,2,21.6666666666667,2.16666666666667,6,1,260,43.3333333333333,238,235,2015-12-01
106,Yosemite,UPPER PINES,2016-09-12,0.968085106382979,2.92980709109712,18.9582645296229,102.395378260564,48572,3.87533017707425,22756,1644.87568540914,238,235,2016-09-01
106,Yosemite,UPPER PINES,2016-08-28,1.00137268359643,2.93231271815597,19.5127721839121,104.797979613417,58654,4.41020763693748,27634,1803.19455162001,238,235,2016-08-01
106,Yosemite,UPPER PINES,2016-06-02,0.995460992907802,3.27939906134297,20.0147236153784,111.106446030877,52879,4.5961197255263,23177,2077.40893674191,238,235,2016-06-01
106,Yosemite,UPPER PINES,2016-07-14,1.00054907343857,3.29454841732493,20.7402965912484,113.181087598735,59952,4.91232956350697,37394,2210.01794518004,238,235,2016-07-01
106,Yosemite,UPPER PINES,2016-11-21,0.872340425531915,2.92673830888876,18.3410425833051,54.3701525226051,33842,3.09174622137533,24135,1488.41177227336,238,235,2016-11-01
106,Yosemite,UPPER PINES,2016-10-29,0.996019217570351,2.99562916642936,17.3990400610398,84.4557469290023,52140,3.66965471401609,20236,1530.87761513526,238,235,2016-10-01
106,Yosemite,UPPER PINES,2017-03-11,0.498284145504461,2.67285432563332,16.5982047978104,54.8564884413041,22555,3.14501338676701,8966,1259.27762844527,238,235,2017-03-01
106,Yosemite,UPPER PINES,2017-04-02,0.983120567375887,3.30004925230196,16.5500313220553,105.516538504123,45724,3.9033419600615,23164,1590.81296257485,238,235,2017-04-01
106,Yosemite,UPPER PINES,2016-12-02,0.317638984214139,2.36702306709338,19.2367949940862,27.2141725640364,8884,2.58832101149781,4153,1393.31465949706,238,235,2016-12-01
106,Yosemite,UPPER PINES,2017-01-01,0.224433768016472,2.74465563762803,11.7606884933761,29.9984112592898,6326,2.84711407804499,9056,937.347979206915,238,235,2017-01-01
106,Yosemite,UPPER PINES,2017-02-10,0.324772036474164,2.49098262216791,16.1983620131248,39.8107127941178,9752,2.98272163094872,5038,1096.50758073302,238,235,2017-02-01
106,Yosemite,UPPER PINES,2017-05-12,0.997666437886068,2.93280082993427,18.3025188435064,101.98710981214,53541,4.00671655345866,24847,1674.51729409332,238,235,2017-05-01
106,Yosemite,UPPER PINES,2017-08-31,1.00370624571036,2.87729981217878,19.7559070493252,105.884229090107,57847,4.34541604235181,22883,1814.11498608973,238,235,2017-08-01
106,Yosemite,UPPER PINES,2017-09-01,0.975035460992908,2.81382800053384,18.563796177431,99.3545592115559,50546,3.8466164521353,26964,1585.03029732797,238,235,2017-09-01
106,Yosemite,UPPER PINES,2017-06-14,0.999716312056738,3.307568818334,20.1499901675475,107.882905218984,55967,4.63465563773147,38032,2119.90881412892,238,235,2017-06-01
106,Yosemite,UPPER PINES,2017-07-02,1.00466712422787,3.16681610654015,19.9586094994593,106.808147737014,62379,4.78311931596647,25700,2051.43370971885,238,235,2017-07-01
106,Yosemite,UPPER PINES,2017-10-29,0.953328757721345,3.40998494691155,16.9938476714841,114.94980882488,43468,4.06590058915486,18700,1768.19118650955,238,235,2017-10-01
106,Yosemite,UPPER PINES,2017-11-12,0.686099290780142,3.88505020942599,13.3737118792919,113.438719785102,24092,3.86509492385062,12825,1563.14305423726,238,235,2017-11-01
106,Yosemite,UPPER PINES,2017-12-12,0.0889498970487303,3.41543720682127,15.2021749629659,114.654111262632,2837,3.95942684714929,332,1748.83684277261,238,235,2017-12-01
