date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
2010-06-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,81.5165876777251,3.60606060606061,16.452380952381,75.0519480519481,793,3.43290043290043,12875,55.7359307359307,220,211
2010-06-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,3.10714285714286,17.2905844155844,90.75,1163,3.77597402597403,15625.5,50.7321428571429,220,211
2010-06-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,3.09364548494983,17.4264214046823,107.066889632107,1218,4.07357859531773,15466,51.7257525083612,220,211
2010-06-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.11621621621622,17.272972972973,102.708108108108,1474,3.98378378378378,19499.5,52.7013513513514,220,211
2010-06-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,3.24307692307692,16.2184615384615,87.4492307692308,1188,3.65538461538462,16499,50.7661538461539,220,211
2010-06-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.17741935483871,16.6145161290323,81.6612903225806,1106,3.56774193548387,15720.5,50.7112903225807,220,211
2010-06-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.27586206896552,15.9576802507837,92.0658307210031,1190,3.73040752351097,16788.5,52.628526645768,220,211
2010-06-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,3.1867816091954,16.3692528735632,106.841954022989,1342,3.85632183908046,18030.5,51.8117816091954,220,211
2010-06-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,2.97765363128492,16.6815642458101,127.776536312849,1450,4.05027932960894,17458,48.7653631284916,220,211
2010-06-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,2.99290780141844,16.8882978723404,142.879432624113,1190,4.21985815602837,13655.5,48.4237588652482,220,211
2010-06-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,3.04146341463415,17.0524390243902,123.219512195122,1700,4.14634146341463,20515.5,50.0378048780488,220,211
2010-06-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,3.31952662721894,16.2869822485207,94.4792899408284,1267,3.74852071005917,17139,50.707100591716,220,211
2010-06-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.4559748427673,15.4591194968553,82.9716981132076,1134,3.56603773584906,16167,50.8396226415094,220,211
2010-06-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.52380952380952,15.2253968253968,80.4253968253968,1125,3.57142857142857,16380,52,220,211
2010-06-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.6824644549763,3.3641975308642,15.2361111111111,80.0987654320988,1137,3.50925925925926,16258.5,50.1805555555556,220,211
2010-06-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,3.10483870967742,15.7741935483871,92.25,1349,3.62634408602151,17563,47.2123655913979,220,211
2010-06-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.22977346278317,15.8948220064725,108.757281553398,1170,3.78640776699029,14819.5,47.9595469255663,220,211
2010-06-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,3.63925729442971,15.9177718832891,102.846153846154,1399,3.71087533156499,20680,54.8541114058356,220,211
2010-06-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,4.22509225092251,15.570110701107,82.4538745387454,937,3.45756457564576,16638.5,61.3966789667897,220,211
2010-06-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,4.300395256917,16.0276679841897,74.5177865612648,850,3.3596837944664,16146.5,63.8201581027668,220,211
2010-06-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.260663507109,4.26642335766423,16.1113138686131,71.2554744525548,930,3.39416058394161,17513,63.9160583941606,220,211
2010-06-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,4.26190476190476,15.4098639455782,80.5476190476191,1019,3.46598639455782,18447,62.7448979591837,220,211
2010-06-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,4.08049535603715,15.2012383900929,81.3653250773994,1140,3.52941176470588,19470.5,60.2801857585139,220,211
2010-06-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,4.07371794871795,15.8028846153846,86.0128205128205,1113,3.56730769230769,19289,61.823717948718,220,211
2010-06-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.5781990521327,3.88235294117647,15.8297213622291,82.9752321981424,1111,3.43962848297214,19463.5,60.2585139318886,220,211
2010-06-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,83.8862559241706,3.96506550218341,15.8318777292576,70.0131004366812,728,3.17903930131004,14067.5,61.4301310043668,220,211
2010-06-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,78.6729857819905,3.85781990521327,15.9289099526066,64.8104265402844,656,3.10900473933649,12757.5,60.4620853080569,220,211
2010-06-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,75.8293838862559,4.07834101382489,16.4055299539171,73.0645161290323,740,3.41013824884793,14018,64.5990783410138,220,211
2010-07-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,85.3080568720379,4.18723404255319,16.3106382978723,82.2808510638298,809,3.44255319148936,15330,65.2340425531915,220,211
2010-07-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.78523489932886,16.1610738255034,84.9127516778524,1054,3.53691275167785,17657.5,59.253355704698,220,211
2010-07-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.473933649289,3.70532915360502,16.4592476489028,88.8119122257053,1148,3.5987460815047,18887,59.2068965517241,220,211
2010-07-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.85667752442997,16.0228013029316,91.2084690553746,1126,3.66775244299674,18498.5,60.2557003257329,220,211
2010-07-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.97796143250689,16.0578512396694,84.8374655647383,1331,3.66666666666667,22584,62.2148760330579,220,211
2010-07-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.7345971563981,4.36131386861314,16.1040145985401,73.9963503649635,967,3.52919708029197,18422.5,67.235401459854,220,211
2010-07-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.8388625592417,4.2621722846442,16.2977528089888,67.8352059925094,933,3.49438202247191,17451,65.3595505617978,220,211
2010-07-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.8388625592417,4.31985294117647,16.4375,70.9742647058824,923,3.39338235294118,18273.5,67.1819852941177,220,211
2010-07-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.7345971563981,4.18421052631579,16.5444078947368,74.375,1041,3.42434210526316,20243.5,66.5904605263158,220,211
2010-07-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.7345971563981,4.39016393442623,16.1098360655738,77.8098360655738,1118,3.6655737704918,20913.5,68.5688524590164,220,211
2010-07-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.2085308056872,4.25974025974026,16.3701298701299,75.2467532467533,1128,3.66233766233766,20617.5,66.9399350649351,220,211
2010-07-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,91.4691943127962,4.51438848920863,16.1312949640288,78.7014388489209,1023,3.67985611510791,19457,69.9892086330935,220,211
2010-07-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.5734597156398,4.71084337349398,16.0857716580608,75.9558232931727,924,3.71084337349398,18189,73.0481927710843,220,211
2010-07-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,4.65748031496063,15.7809336332958,68.0826771653543,931,3.66535433070866,17914.5,70.5295275590551,220,211
2010-07-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.4170616113744,4.45421245421245,16.078231292517,68.2820512820513,994,3.64102564102564,18878,69.1501831501832,220,211
2010-07-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.2085308056872,4.16181229773463,15.9299583911234,69.6990291262136,1129,3.6537216828479,19893,64.378640776699,220,211
2010-07-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.6824644549763,4.17987804878049,15.6535278745645,71.8993902439025,1226,3.73780487804878,20551.5,62.657012195122,220,211
2010-07-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.6824644549763,4.21994134897361,15.5592096075967,72.6275659824047,1259,3.69208211143695,20999.5,61.5821114369502,220,211
2010-07-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,84.8341232227488,4.90283400809717,15.1202043570465,78.2145748987854,864,3.49797570850202,17185,69.5748987854251,220,211
2010-07-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,86.2559241706161,4.92340425531915,15.7093211752786,74.1021276595745,855,3.63829787234043,16847.5,71.6914893617021,220,211
2010-07-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,88.6255924170616,4.90733590733591,15.8198198198198,79.7065637065637,958,3.6988416988417,18541.5,71.5888030888031,220,211
2010-07-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.9952606635071,4.98832684824903,15.920233463035,79.3307392996109,941,3.66147859922179,18861,73.3891050583658,220,211
2010-07-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,4.68456375838926,15.4815436241611,77.2281879194631,1113,3.73489932885906,20253,67.9630872483222,220,211
2010-07-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,4.73040752351097,15.4529780564263,81.6583072100314,1203,3.77115987460815,21882.5,68.5971786833856,220,211
2010-07-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,94.7867298578199,4.69207317073171,15.4481707317073,77.7560975609756,1229,3.7469512195122,22023,67.1432926829268,220,211
2010-07-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.9952606635071,4.84191176470588,14.8823529411765,69.4632352941177,958,3.52205882352941,18214,66.9632352941177,220,211
2010-07-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.0995260663507,4.80769230769231,15.0480769230769,66.9076923076923,929,3.57307692307692,17387.5,66.875,220,211
2010-07-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.5734597156398,4.68283582089552,15.509328358209,64.6231343283582,961,3.58582089552239,17988.5,67.1212686567164,220,211
2010-07-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,4.54307116104869,15.9925093632959,59.8988764044944,957,3.58426966292135,17798,66.6591760299626,220,211
2010-07-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,4.21753246753247,16.2126623376623,61.8766233766234,1118,3.62987012987013,19605.5,63.6542207792208,220,211
2010-07-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.2085308056872,4.32565789473684,16.2713815789474,67.9046052631579,1125,3.70065789473684,20048.5,65.9490131578948,220,211
2010-08-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.4170616113744,4.30967741935484,15.8935483870968,70.3,1141,3.68064516129032,19984,64.4645161290323,220,211
2010-08-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,83.4123222748815,4.34439834024896,15.7551867219917,68.7136929460581,844,3.50207468879668,15792.5,65.5290456431535,220,211
2010-08-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.1469194312796,4.44843049327354,15.4843049327354,66.6591928251121,793,3.55605381165919,14829,66.4977578475336,220,211
2010-08-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.6208530805687,4.28384279475983,15.4279475982533,62.8864628820961,839,3.66375545851528,14590.5,63.7139737991266,220,211
2010-08-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,83.8862559241706,4.19502074688797,15.7863070539419,61.2157676348548,868,3.60165975103734,15421.5,63.9896265560166,220,211
2010-08-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,94.3127962085308,3.82685512367491,16.2491166077739,58.5088339222615,1014,3.58303886925795,16893,59.6925795053004,220,211
2010-08-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,94.3127962085308,3.75280898876405,16.4606741573034,57.625468164794,966,3.61797752808989,15716,58.8614232209738,220,211
2010-08-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,3.77351916376307,16.8188153310105,58.5261324041812,1014,3.53310104529617,17372.5,60.5313588850174,220,211
2010-08-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.1469194312796,3.88311688311688,17,57.6060606060606,770,3.33333333333333,14173.5,61.3571428571429,220,211
2010-08-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,74.4075829383886,3.96954314720812,17.510152284264,52.3451776649746,650,3.2994923857868,12954,65.756345177665,220,211
2010-08-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,69.1943127962085,4.30810810810811,16.8513513513514,59.0756756756757,646,3.49189189189189,12551.5,67.8459459459459,220,211
2010-08-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,73.4597156398104,3.97115384615385,16.6298076923077,58.2548076923077,716,3.44230769230769,12804.5,61.5600961538462,220,211
2010-08-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,84.8341232227488,3.52272727272727,16.9905303030303,52.875,920,3.48484848484849,14855,56.2689393939394,220,211
2010-08-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,86.7298578199052,3.56766917293233,16.7218045112782,56.1015037593985,897,3.37218045112782,14897,56.0037593984962,220,211
2010-08-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,84.8341232227488,3.5703125,16.498046875,56.8828125,841,3.28515625,14177.5,55.380859375,220,211
2010-08-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,57.8199052132701,4.12650602409639,16.2259036144578,58.6325301204819,513,3.09036144578313,10184,61.3493975903615,220,211
2010-08-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,52.132701421801,4.31724137931035,15.6724137931034,59.751724137931,453,3.12413793103448,9108,62.8137931034483,220,211
2010-08-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,49.7630331753555,4.29496402877698,16.3741007194245,60.841726618705,449,3.23021582733813,8725,62.7697841726619,220,211
2010-08-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,52.6066350710901,4.16546762589928,16.2877697841727,58.3093525179856,444,3.19424460431655,8490.5,61.0827338129496,220,211
2010-08-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,58.7677725118483,3.59090909090909,15.9630681818182,52.0625,526,2.98863636363636,9337.5,53.0539772727273,220,211
2010-08-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.0331753554502,3.32954545454545,15.8721590909091,50.8465909090909,547,3.10795454545455,8621.5,48.9857954545455,220,211
2010-08-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,54.5023696682464,3.23214285714286,15.9375,48.077380952381,509,3.0297619047619,7831.5,46.6160714285714,220,211
2010-08-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,40.2843601895735,3.56140350877193,17.0745614035088,39.7456140350877,285,2.5,5826.5,51.109649122807,220,211
2010-08-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,35.0710900473934,4.03061224489796,16.5459183673469,42.8265306122449,238,2.42857142857143,5292.5,54.0051020408163,220,211
2010-08-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,35.5450236966825,4.58241758241758,15.6703296703297,50.1868131868132,241,2.64835164835165,5482,60.2417582417582,220,211
2010-08-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,40.2843601895735,4.17699115044248,16.0929203539823,45.5398230088496,289,2.55752212389381,6349.5,56.1902654867257,220,211
2010-08-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,59.2417061611374,3.47904191616766,16.5419161676647,43.0898203592814,464,2.77844311377246,8284,49.6047904191617,220,211
2010-08-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,64.9289099526066,3.2090395480226,16.8813559322034,42.9491525423729,527,2.9774011299435,8417.5,47.5564971751413,220,211
2010-08-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,60.6635071090047,3.38414634146342,17.0335365853659,48.7804878048781,487,2.96951219512195,8333.5,50.8140243902439,220,211
2010-08-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,37.914691943128,4.48979591836735,16.2397959183673,61.4795918367347,295,3.01020408163265,6311,64.3979591836735,220,211
2010-08-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,35.0710900473934,4.66666666666667,15.3279569892473,64.989247311828,263,2.82795698924731,6057,65.1290322580645,220,211
2010-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,45.9715639810427,4.67796610169492,17.1016949152542,80.5,376,3.1864406779661,8903,75.4491525423729,220,211
2010-09-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,58.7677725118483,4.2156862745098,16.8366013071895,82.8169934640523,497,3.2483660130719,10441,68.2418300653595,220,211
2010-09-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.55172413793103,16.8524904214559,78.4329501915709,897,3.4367816091954,15254.5,58.4463601532567,220,211
2010-09-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,101.895734597156,3.28289473684211,16.3552631578947,77.6644736842105,1068,3.51315789473684,16481.5,54.2154605263158,220,211
2010-09-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,101.895734597156,3.16776315789474,16.3618421052632,77.2105263157895,1071,3.52302631578947,15804.5,51.9884868421053,220,211
2010-09-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,101.421800947867,3.34105960264901,16.0331125827815,74.0364238410596,1020,3.37748344370861,16152,53.4834437086093,220,211
2010-09-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,56.8720379146919,4.1523178807947,15.9105960264901,70.5960264900662,445,2.94701986754967,9447,62.5629139072848,220,211
2010-09-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,47.39336492891,3.92,15.48,49.832,309,2.472,6946,55.568,220,211
2010-09-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,55.4502369668246,4.0863309352518,15.3291366906475,50.9568345323741,340,2.44604316546763,8050,57.9136690647482,220,211
2010-09-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,79.1469194312796,3.37280701754386,15.672149122807,52.3991228070176,619,2.71491228070175,11707,51.3464912280702,220,211
2010-09-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,84.3601895734597,3.48484848484849,15.702380952381,52.2770562770563,664,2.87445887445887,12256.5,53.0584415584416,220,211
2010-09-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,81.9905213270142,3.67555555555556,15.8466666666667,53.1822222222222,647,2.87555555555556,12629,56.1288888888889,220,211
2010-09-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.5071090047393,4.48520710059172,15.3846153846154,53.508875739645,441,2.6094674556213,11048,65.3727810650888,220,211
2010-09-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.0331753554502,4.65060240963855,15.2018072289157,50.3012048192771,412,2.48192771084337,10786.5,64.9789156626506,220,211
2010-09-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,64.9289099526066,4.53614457831325,15.5542168674699,46.355421686747,409,2.46385542168675,10731.5,64.6475903614458,220,211
2010-09-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.0331753554502,4.49382716049383,15.6913580246914,44.4938271604938,391,2.41358024691358,10447.5,64.4907407407408,220,211
2010-09-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.521327014218,3.44106463878327,16.6996197718631,40.7642585551331,732,2.78326996197719,13717,52.1558935361217,220,211
2010-09-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.2085308056872,3.36690647482014,16.9820143884892,41.6546762589928,795,2.85971223021583,14020.5,50.4334532374101,220,211
2010-09-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,94.7867298578199,3.60363636363636,16.4272727272727,45.0690909090909,778,2.82909090909091,14150,51.4545454545455,220,211
2010-09-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,66.824644549763,4.68926553672316,13.9350282485876,50.406779661017,445,2.51412429378531,10412.5,58.8276836158192,220,211
2010-09-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,66.3507109004739,4.69230769230769,14.1213017751479,48.2958579881657,398,2.35502958579882,9949.5,58.8727810650888,220,211
2010-09-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.5071090047393,4.60795454545455,14.5369318181818,51.2045454545455,394,2.23863636363636,10302,58.5340909090909,220,211
2010-09-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,76.303317535545,4.17619047619048,15.1190476190476,52.9,517,2.46190476190476,11859.5,56.4738095238095,220,211
2010-09-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.5260663507109,3.61855670103093,15.8505154639175,50.893470790378,817,2.80756013745704,15142.5,52.0360824742268,220,211
2010-09-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.42198581560284,16.313829787234,48.3758865248227,833,2.95390070921986,14281,50.6418439716312,220,211
2010-09-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,98.1042654028436,3.49645390070922,15.8723404255319,47.3971631205674,826,2.9290780141844,14173.5,50.2606382978723,220,211
2010-09-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,52.132701421801,4.67407407407407,12.9703703703704,50.1333333333333,349,2.58518518518519,7796,57.7481481481482,220,211
2010-09-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,48.3412322274882,4.54838709677419,13.8145161290323,42.6451612903226,297,2.39516129032258,7243,58.4112903225807,220,211
2010-09-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,54.5023696682464,4.02721088435374,14.1054421768707,40.4149659863946,363,2.46938775510204,7927,53.9251700680272,220,211
2010-09-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,60.6635071090047,3.98136645962733,14.7981366459627,50.4409937888199,422,2.62111801242236,9017.5,56.0093167701863,220,211
2010-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.6824644549763,3.13157894736842,16.2800751879699,53.4360902255639,841,3.16165413533835,13057.5,49.0883458646617,220,211
2010-10-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.369668246445,3.02857142857143,16.5196428571429,53.2964285714286,915,3.26785714285714,13300.5,47.5017857142857,220,211
2010-10-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.369668246445,3.27759197324415,16.0217391304348,57.7725752508361,972,3.25083612040134,14477,48.4180602006689,220,211
2010-10-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,67.7725118483412,4.05789473684211,14.9789473684211,59.421052631579,538,2.83157894736842,11026,58.0315789473684,220,211
2010-10-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.5071090047393,4.09876543209877,14.6944444444444,52.0617283950617,447,2.75925925925926,9393,57.9814814814815,220,211
2010-10-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,67.7725118483412,4.01724137931035,14.8074712643678,54.0114942528736,469,2.69540229885057,9752,56.0459770114943,220,211
2010-10-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,77.7251184834123,3.72272727272727,15.0204545454545,59.2681818181818,665,3.02272727272727,11717,53.2590909090909,220,211
2010-10-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.473933649289,3.19444444444444,15.6512345679012,72.1450617283951,975,3.00925925925926,15168.5,46.8163580246914,220,211
2010-10-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.369668246445,3.13664596273292,16.0683229813665,78.8416149068323,1019,3.16459627329193,15332.5,47.6164596273292,220,211
2010-10-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.369668246445,3.34383954154728,15.8796561604585,75.3438395415473,1087,3.11461318051576,17409.5,49.8839541547278,220,211
2010-10-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.3649289099526,3.77586206896552,15.1362068965517,62.1206896551724,812,2.8,15618.5,53.8568965517241,220,211
2010-10-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,91.9431279620853,3.90421455938697,15.2567049808429,55.9195402298851,689,2.63984674329502,14479.5,55.4770114942529,220,211
2010-10-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.521327014218,4.0859375,15.279296875,59.1171875,662,2.5859375,14978,58.5078125,220,211
2010-10-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.8909952606635,4.08928571428571,15.0821428571429,69.7892857142857,772,2.75714285714286,16160,57.7142857142857,220,211
2010-10-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.947867298578,3.79268292682927,15.3932926829268,73.8384146341464,1037,3.16158536585366,17751,54.1189024390244,220,211
2010-10-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,3.85396825396825,15.552380952381,81.8539682539683,1046,3.32063492063492,17453.5,55.4079365079365,220,211
2010-10-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.369668246445,3.83466666666667,15.608,72.912,1200,3.2,20558.5,54.8226666666667,220,211
2010-10-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,4.0273556231003,14.9726443768997,66.483282674772,924,2.80851063829787,18680,56.7781155015198,220,211
2010-10-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,4.23263888888889,14.6597222222222,68.4201388888889,769,2.67013888888889,16868.5,58.5711805555556,220,211
2010-10-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.1563981042654,4.35333333333333,14.4616666666667,74.9633333333333,787,2.62333333333333,18376,61.2533333333333,220,211
2010-10-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,4.10835913312694,14.5913312693498,80.7987616099071,858,2.65634674922601,18722.5,57.9643962848297,220,211
2010-10-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,4.01385041551247,14.7576177285319,88.1800554016621,1030,2.85318559556787,20180,55.9002770083103,220,211
2010-10-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,4.05047318611987,14.8170347003155,95.6372239747634,952,3.00315457413249,17828,56.2397476340694,220,211
2010-10-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,3.94594594594595,14.9462162162162,84.0135135135135,1057,2.85675675675676,20503.5,55.4148648648649,220,211
2010-10-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,87.6777251184834,4.60077519379845,13.4713178294574,72.8798449612403,624,2.41860465116279,15456.5,59.9089147286822,220,211
2010-10-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,81.9905213270142,4.78125,13.3464285714286,68.2098214285714,526,2.34821428571429,13735.5,61.3191964285714,220,211
2010-10-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,76.303317535545,4.93518518518519,13.5467592592593,71.3055555555556,533,2.46759259259259,13749,63.6527777777778,220,211
2010-10-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,81.042654028436,4.74561403508772,13.7789473684211,69.4122807017544,587,2.57456140350877,13879.5,60.875,220,211
2010-10-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.79672131147541,15.4249180327869,60.5803278688525,832,2.72786885245902,16315,53.4918032786885,220,211
2010-10-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,97.6303317535545,3.5634328358209,15.9981343283582,61.0597014925373,756,2.82089552238806,13659,50.9664179104478,220,211
2010-10-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,92.4170616113744,3.25101214574899,16.1052631578947,60.7085020242915,706,2.8582995951417,11689,47.3238866396761,220,211
